"id","country_id","name","enabled","deleted_at","created_at","updated_at"
"5284","BZ","Ladyville","1",NULL,NULL,NULL
"5285","BZ","San Ignacio","1",NULL,NULL,NULL
"5286","BZ","San Pedro Town","1",NULL,NULL,NULL
"5287","BJ","Alibori","1",NULL,NULL,NULL
"5288","BJ","Atakora","1",NULL,NULL,NULL
"5289","BJ","Atlantique","1",NULL,NULL,NULL
"5290","BJ","Borgou","1",NULL,NULL,NULL
"5291","BJ","Collines","1",NULL,NULL,NULL
"5292","BJ","Donga","1",NULL,NULL,NULL
"5293","BJ","Kouffo","1",NULL,NULL,NULL
"5294","BJ","Littoral","1",NULL,NULL,NULL
"5295","BJ","Mono","1",NULL,NULL,NULL
"5296","BJ","Oueme","1",NULL,NULL,NULL
"5297","BJ","Plateau","1",NULL,NULL,NULL
"5298","BJ","Zou","1",NULL,NULL,NULL
"5299","BM","Devonshire","1",NULL,NULL,NULL
"5300","BM","Hamilton","1",NULL,NULL,NULL
"5301","BM","Paget","1",NULL,NULL,NULL
"5302","BM","Pembroke","1",NULL,NULL,NULL
"5303","BM","Saint George","1",NULL,NULL,NULL
"5304","BM","Saint George's","1",NULL,NULL,NULL
"5305","BM","Sandys","1",NULL,NULL,NULL
"5306","BM","Smith's","1",NULL,NULL,NULL
"5307","BM","Southampton","1",NULL,NULL,NULL
"5308","BM","Warwick","1",NULL,NULL,NULL
"5309","BT","Bumthang","1",NULL,NULL,NULL
"5310","BT","Chukha","1",NULL,NULL,NULL
"5311","BT","Dagana","1",NULL,NULL,NULL
"5312","BT","Gasa","1",NULL,NULL,NULL
"5313","BT","Haa","1",NULL,NULL,NULL
"5314","BT","Lhuntse","1",NULL,NULL,NULL
"5315","BT","Mongar","1",NULL,NULL,NULL
"5316","BT","Paro","1",NULL,NULL,NULL
"5317","BT","Pemagatshel","1",NULL,NULL,NULL
"5318","BT","Punakha","1",NULL,NULL,NULL
"5319","BT","Samdrup Jongkhar","1",NULL,NULL,NULL
"5320","BT","Samtse","1",NULL,NULL,NULL
"5321","BT","Sarpang","1",NULL,NULL,NULL
"5322","BT","Thimphu","1",NULL,NULL,NULL
"5323","BT","Trashigang","1",NULL,NULL,NULL
"5324","BT","Trashiyangste","1",NULL,NULL,NULL
"5325","BT","Trongsa","1",NULL,NULL,NULL
"5326","BT","Tsirang","1",NULL,NULL,NULL
"5327","BT","Wangdue Phodrang","1",NULL,NULL,NULL
"5328","BT","Zhemgang","1",NULL,NULL,NULL
"5329","BO","Anillo","1",NULL,NULL,NULL
"5330","BO","Aroma","1",NULL,NULL,NULL
"5331","BO","Bermejo","1",NULL,NULL,NULL
"5332","BO","Caracasa","1",NULL,NULL,NULL
"5333","BO","Cobija","1",NULL,NULL,NULL
"5334","BO","Cochabamba","1",NULL,NULL,NULL
"5335","BO","Cotoca","1",NULL,NULL,NULL
"5336","BO","Cruz","1",NULL,NULL,NULL
"5337","BO","Guayaramerin","1",NULL,NULL,NULL
"5338","BO","La Paz","1",NULL,NULL,NULL
"5339","BO","Oruro","1",NULL,NULL,NULL
"5340","BO","Riberalta","1",NULL,NULL,NULL
"5341","BO","Santa Cruz","1",NULL,NULL,NULL
"5342","BO","Sucre","1",NULL,NULL,NULL
"5343","BO","Tarija","1",NULL,NULL,NULL
"5344","BO","Trinidad","1",NULL,NULL,NULL
"5345","BA","Banja","1",NULL,NULL,NULL
"5346","BA","Banja Luka","1",NULL,NULL,NULL
"5347","BA","Bijeljina","1",NULL,NULL,NULL
"5348","BA","Bosanska Dubica","1",NULL,NULL,NULL
"5349","BA","Bosanska Krupa","1",NULL,NULL,NULL
"5350","BA","Brcko","1",NULL,NULL,NULL
"5351","BA","Breza","1",NULL,NULL,NULL
"5352","BA","Bugojno","1",NULL,NULL,NULL
"5353","BA","Cazin","1",NULL,NULL,NULL
"5354","BA","Core","1",NULL,NULL,NULL
"5355","BA","Doboj","1",NULL,NULL,NULL
"5356","BA","Donja Mahala","1",NULL,NULL,NULL
"5357","BA","Gracanica","1",NULL,NULL,NULL
"5358","BA","Ilidza","1",NULL,NULL,NULL
"5359","BA","Jajce","1",NULL,NULL,NULL
"5360","BA","Jelah","1",NULL,NULL,NULL
"5361","BA","Kiseljak","1",NULL,NULL,NULL
"5362","BA","Livno","1",NULL,NULL,NULL
"5363","BA","Ljubuski","1",NULL,NULL,NULL
"5364","BA","Lopare","1",NULL,NULL,NULL
"5365","BA","Lukavac","1",NULL,NULL,NULL
"5366","BA","Modrica","1",NULL,NULL,NULL
"5367","BA","Mostar","1",NULL,NULL,NULL
"5368","BA","Novi Travnik","1",NULL,NULL,NULL
"5369","BA","Odzak","1",NULL,NULL,NULL
"5370","BA","Prijedor","1",NULL,NULL,NULL
"5371","BA","Sanski Most","1",NULL,NULL,NULL
"5372","BA","Sarajevo","1",NULL,NULL,NULL
"5373","BA","Siroki Brijeg","1",NULL,NULL,NULL
"5374","BA","Srpska","1",NULL,NULL,NULL
"5375","BA","Stup","1",NULL,NULL,NULL
"5376","BA","Tesanj","1",NULL,NULL,NULL
"5377","BA","Travnik","1",NULL,NULL,NULL
"5378","BA","Tuzla","1",NULL,NULL,NULL
"5379","BA","Visoko","1",NULL,NULL,NULL
"5380","BA","Vitez","1",NULL,NULL,NULL
"5381","BA","Vogosca","1",NULL,NULL,NULL
"5382","BA","Zenica","1",NULL,NULL,NULL
"5383","BA","Zepce","1",NULL,NULL,NULL
"5384","BA","Zivinice","1",NULL,NULL,NULL
"5385","BW","Francistown","1",NULL,NULL,NULL
"5386","BW","Gaborone","1",NULL,NULL,NULL
"5387","BW","Orapa","1",NULL,NULL,NULL
"5388","BW","Serowe","1",NULL,NULL,NULL
"5389","BW","Village","1",NULL,NULL,NULL
"5390","BR","Abadiania","1",NULL,NULL,NULL
"5391","BR","Abaetetuba","1",NULL,NULL,NULL
"5392","BR","Abelardo Luz","1",NULL,NULL,NULL
"5393","BR","Abidos","1",NULL,NULL,NULL
"5394","BR","Abrantes","1",NULL,NULL,NULL
"5395","BR","Abreu","1",NULL,NULL,NULL
"5396","BR","Abreu e Lima","1",NULL,NULL,NULL
"5397","BR","Acarau","1",NULL,NULL,NULL
"5398","BR","Acopiara","1",NULL,NULL,NULL
"5399","BR","Acorizal","1",NULL,NULL,NULL
"5400","BR","Acu","1",NULL,NULL,NULL
"5401","BR","Acucena","1",NULL,NULL,NULL
"5402","BR","Adamantina","1",NULL,NULL,NULL
"5403","BR","Adustina","1",NULL,NULL,NULL
"5404","BR","Afogados da Ingazeira","1",NULL,NULL,NULL
"5405","BR","Afonso Claudio","1",NULL,NULL,NULL
"5406","BR","Agrestina","1",NULL,NULL,NULL
"5407","BR","Agua Boa","1",NULL,NULL,NULL
"5408","BR","Agua Clara","1",NULL,NULL,NULL
"5409","BR","Aguai","1",NULL,NULL,NULL
"5410","BR","Aguanil","1",NULL,NULL,NULL
"5411","BR","Aguas Claras","1",NULL,NULL,NULL
"5412","BR","Aguas da Prata","1",NULL,NULL,NULL
"5413","BR","Aguas de Chapeco","1",NULL,NULL,NULL
"5414","BR","Aguas de Lindoia","1",NULL,NULL,NULL
"5415","BR","Aguas de Sao Pedro","1",NULL,NULL,NULL
"5416","BR","Aguas Lindas","1",NULL,NULL,NULL
"5417","BR","Agudo","1",NULL,NULL,NULL
"5418","BR","Agudos","1",NULL,NULL,NULL
"5419","BR","Agulha","1",NULL,NULL,NULL
"5420","BR","Alagoa Grande","1",NULL,NULL,NULL
"5421","BR","Alagoa Nova","1",NULL,NULL,NULL
"5422","BR","Alagoinha","1",NULL,NULL,NULL
"5423","BR","Alagoinhas","1",NULL,NULL,NULL
"5424","BR","Alambari","1",NULL,NULL,NULL
"5425","BR","Aldeia","1",NULL,NULL,NULL
"5426","BR","Alegre","1",NULL,NULL,NULL
"5427","BR","Alegres","1",NULL,NULL,NULL
"5428","BR","Alegrete","1",NULL,NULL,NULL
"5429","BR","Alem Paraiba","1",NULL,NULL,NULL
"5430","BR","Alfenas","1",NULL,NULL,NULL
"5431","BR","Alfredo Chaves","1",NULL,NULL,NULL
"5432","BR","Almeirim","1",NULL,NULL,NULL
"5433","BR","Almirante Tamandare","1",NULL,NULL,NULL
"5434","BR","Aloandia","1",NULL,NULL,NULL
"5435","BR","Alta Floresta","1",NULL,NULL,NULL
"5436","BR","Altamira","1",NULL,NULL,NULL
"5437","BR","Altaneira","1",NULL,NULL,NULL
"5438","BR","Alterosa","1",NULL,NULL,NULL
"5439","BR","Altinho","1",NULL,NULL,NULL
"5440","BR","Altinopolis","1",NULL,NULL,NULL
"5441","BR","Alto","1",NULL,NULL,NULL
"5442","BR","Alto Alegre","1",NULL,NULL,NULL
"5443","BR","Alto do Rodrigues","1",NULL,NULL,NULL
"5444","BR","Alto Paraiso de Goias","1",NULL,NULL,NULL
"5445","BR","Alto Piquiri","1",NULL,NULL,NULL
"5446","BR","Alto Santo","1",NULL,NULL,NULL
"5447","BR","Altos","1",NULL,NULL,NULL
"5448","BR","Alvares Machado","1",NULL,NULL,NULL
"5449","BR","Alvorada","1",NULL,NULL,NULL
"5450","BR","Alvorada do Sul","1",NULL,NULL,NULL
"5451","BR","Amambai","1",NULL,NULL,NULL
"5452","BR","Amaraji","1",NULL,NULL,NULL
"5453","BR","Amarante","1",NULL,NULL,NULL
"5454","BR","Amarante do Maranhao","1",NULL,NULL,NULL
"5455","BR","Amazonas","1",NULL,NULL,NULL
"5456","BR","America de Cima","1",NULL,NULL,NULL
"5457","BR","America Dourada","1",NULL,NULL,NULL
"5458","BR","Americana","1",NULL,NULL,NULL
"5459","BR","Americo Brasiliense","1",NULL,NULL,NULL
"5460","BR","Amparo","1",NULL,NULL,NULL
"5461","BR","Anadia","1",NULL,NULL,NULL
"5462","BR","Anajas","1",NULL,NULL,NULL
"5463","BR","Ananindeua","1",NULL,NULL,NULL
"5464","BR","Anchieta","1",NULL,NULL,NULL
"5465","BR","Andarai","1",NULL,NULL,NULL
"5466","BR","Andradas","1",NULL,NULL,NULL
"5467","BR","Andradina","1",NULL,NULL,NULL
"5468","BR","Andre","1",NULL,NULL,NULL
"5469","BR","Andre da Rocha","1",NULL,NULL,NULL
"5470","BR","Angatuba","1",NULL,NULL,NULL
"5471","BR","Angical do Piaui","1",NULL,NULL,NULL
"5472","BR","Angicos","1",NULL,NULL,NULL
"5473","BR","Angra dos Reis","1",NULL,NULL,NULL
"5474","BR","Anhembi","1",NULL,NULL,NULL
"5475","BR","Anhumas","1",NULL,NULL,NULL
"5476","BR","Antas","1",NULL,NULL,NULL
"5477","BR","Antonina","1",NULL,NULL,NULL
"5478","BR","Antonio Carlos","1",NULL,NULL,NULL
"5479","BR","Antonio Carlos","1",NULL,NULL,NULL
"5480","BR","Antonio Prado","1",NULL,NULL,NULL
"5481","BR","Aparecida","1",NULL,NULL,NULL
"5482","BR","Aparecida do Rio Negro","1",NULL,NULL,NULL
"5483","BR","Aperibe","1",NULL,NULL,NULL
"5484","BR","Apiai","1",NULL,NULL,NULL
"5485","BR","Apiuna","1",NULL,NULL,NULL
"5486","BR","Apodi","1",NULL,NULL,NULL
"5487","BR","Apora","1",NULL,NULL,NULL
"5488","BR","Apucarana","1",NULL,NULL,NULL
"5489","BR","Apuiares","1",NULL,NULL,NULL
"5490","BR","Aquidaba","1",NULL,NULL,NULL
"5491","BR","Aquidauana","1",NULL,NULL,NULL
"5492","BR","Aquiraz","1",NULL,NULL,NULL
"5493","BR","Aracai","1",NULL,NULL,NULL
"5494","BR","Aracaju","1",NULL,NULL,NULL
"5495","BR","Aracariguama","1",NULL,NULL,NULL
"5496","BR","Aracas","1",NULL,NULL,NULL
"5497","BR","Aracati","1",NULL,NULL,NULL
"5498","BR","Aracatuba","1",NULL,NULL,NULL
"5499","BR","Araci","1",NULL,NULL,NULL
"5500","BR","Aracoiaba da Serra","1",NULL,NULL,NULL
"5501","BR","Aracruz","1",NULL,NULL,NULL
"5502","BR","Aracuai","1",NULL,NULL,NULL
"5503","BR","Aragarcas","1",NULL,NULL,NULL
"5504","BR","Araguari","1",NULL,NULL,NULL
"5505","BR","Arandu","1",NULL,NULL,NULL
"5506","BR","Arapiraca","1",NULL,NULL,NULL
"5507","BR","Arapongas","1",NULL,NULL,NULL
"5508","BR","Arapoti","1",NULL,NULL,NULL
"5509","BR","Arapua","1",NULL,NULL,NULL
"5510","BR","Araquari","1",NULL,NULL,NULL
"5511","BR","Ararangua","1",NULL,NULL,NULL
"5512","BR","Araraquara","1",NULL,NULL,NULL
"5513","BR","Araras","1",NULL,NULL,NULL
"5514","BR","Ararica","1",NULL,NULL,NULL
"5515","BR","Araripina","1",NULL,NULL,NULL
"5516","BR","Araruama","1",NULL,NULL,NULL
"5517","BR","Araruna","1",NULL,NULL,NULL
"5518","BR","Araujos","1",NULL,NULL,NULL
"5519","BR","Arceburgo","1",NULL,NULL,NULL
"5520","BR","Arcos","1",NULL,NULL,NULL
"5521","BR","Arcoverde","1",NULL,NULL,NULL
"5522","BR","Areado","1",NULL,NULL,NULL
"5523","BR","Areal","1",NULL,NULL,NULL
"5524","BR","Arealva","1",NULL,NULL,NULL
"5525","BR","Areia Branca","1",NULL,NULL,NULL
"5526","BR","Areial","1",NULL,NULL,NULL
"5527","BR","Aricanduva","1",NULL,NULL,NULL
"5528","BR","Ariquemes","1",NULL,NULL,NULL
"5529","BR","Armacao de Buzios","1",NULL,NULL,NULL
"5530","BR","Armazem","1",NULL,NULL,NULL
"5531","BR","Aroeiras","1",NULL,NULL,NULL
"5532","BR","Arraial","1",NULL,NULL,NULL
"5533","BR","Arraial do Cabo","1",NULL,NULL,NULL
"5534","BR","Arroio do Meio","1",NULL,NULL,NULL
"5535","BR","Arroio do Silva","1",NULL,NULL,NULL
"5536","BR","Arroio do Tigre","1",NULL,NULL,NULL
"5537","BR","Arroio dos Ratos","1",NULL,NULL,NULL
"5538","BR","Arroio Grande","1",NULL,NULL,NULL
"5539","BR","Artur Nogueira","1",NULL,NULL,NULL
"5540","BR","Ascurra","1",NULL,NULL,NULL
"5541","BR","Assis","1",NULL,NULL,NULL
"5542","BR","Assis Chateaubriand","1",NULL,NULL,NULL
"5543","BR","Atibaia","1",NULL,NULL,NULL
"5544","BR","Auriflama","1",NULL,NULL,NULL
"5545","BR","Avanhandava","1",NULL,NULL,NULL
"5546","BR","Avare","1",NULL,NULL,NULL
"5547","BR","Azurita","1",NULL,NULL,NULL
"5548","BR","Bady Bassitt","1",NULL,NULL,NULL
"5549","BR","Baia da Traicao","1",NULL,NULL,NULL
"5550","BR","Baiao","1",NULL,NULL,NULL
"5551","BR","Bairro da Velha Central","1",NULL,NULL,NULL
"5552","BR","Baixo Guandu","1",NULL,NULL,NULL
"5553","BR","Balsa Nova","1",NULL,NULL,NULL
"5554","BR","Balsamo","1",NULL,NULL,NULL
"5555","BR","Balsas","1",NULL,NULL,NULL
"5556","BR","Bambui","1",NULL,NULL,NULL
"5557","BR","Banabuiu","1",NULL,NULL,NULL
"5558","BR","Bananal","1",NULL,NULL,NULL
"5559","BR","Bandeirantes","1",NULL,NULL,NULL
"5560","BR","Bangu","1",NULL,NULL,NULL
"5561","BR","Barao de Cocais","1",NULL,NULL,NULL
"5562","BR","Barao de Cotegipe","1",NULL,NULL,NULL
"5563","BR","Barao de Grajau","1",NULL,NULL,NULL
"5564","BR","Barauna","1",NULL,NULL,NULL
"5565","BR","Barbacena","1",NULL,NULL,NULL
"5566","BR","Barbalha","1",NULL,NULL,NULL
"5567","BR","Barbosa","1",NULL,NULL,NULL
"5568","BR","Barcarena","1",NULL,NULL,NULL
"5569","BR","Barra","1",NULL,NULL,NULL
"5570","BR","Barra","1",NULL,NULL,NULL
"5571","BR","Barra Bonita","1",NULL,NULL,NULL
"5572","BR","Barra da Tijuca","1",NULL,NULL,NULL
"5573","BR","Barra de Sao Miguel","1",NULL,NULL,NULL
"5574","BR","Barra do Bugres","1",NULL,NULL,NULL
"5575","BR","Barra do Corda","1",NULL,NULL,NULL
"5576","BR","Barra do Jacare","1",NULL,NULL,NULL
"5577","BR","Barra do Ribeiro","1",NULL,NULL,NULL
"5578","BR","Barra Mansa","1",NULL,NULL,NULL
"5579","BR","Barra Velha","1",NULL,NULL,NULL
"5580","BR","Barracao","1",NULL,NULL,NULL
"5581","BR","Barras","1",NULL,NULL,NULL
"5582","BR","Barreiras","1",NULL,NULL,NULL
"5583","BR","Barretos","1",NULL,NULL,NULL
"5584","BR","Barrinha","1",NULL,NULL,NULL
"5585","BR","Barro","1",NULL,NULL,NULL
"5586","BR","Barrocas","1",NULL,NULL,NULL
"5587","BR","Barueri","1",NULL,NULL,NULL
"5588","BR","Batatais","1",NULL,NULL,NULL
"5589","BR","Batista","1",NULL,NULL,NULL
"5590","BR","Baturite","1",NULL,NULL,NULL
"5591","BR","Bauru","1",NULL,NULL,NULL
"5592","BR","Bayeux","1",NULL,NULL,NULL
"5593","BR","Bebedouro","1",NULL,NULL,NULL
"5594","BR","Beberibe","1",NULL,NULL,NULL
"5595","BR","Bela Vista","1",NULL,NULL,NULL
"5596","BR","Bela Vista","1",NULL,NULL,NULL
"5597","BR","Bela Vista","1",NULL,NULL,NULL
"5598","BR","Bela Vista de Goias","1",NULL,NULL,NULL
"5599","BR","Bela Vista do Paraiso","1",NULL,NULL,NULL
"5600","BR","Belem","1",NULL,NULL,NULL
"5601","BR","Belem","1",NULL,NULL,NULL
"5602","BR","Belem do Brejo do Cruz","1",NULL,NULL,NULL
"5603","BR","Belford Roxo","1",NULL,NULL,NULL
"5604","BR","Belo Horizonte","1",NULL,NULL,NULL
"5605","BR","Belo Horizonte","1",NULL,NULL,NULL
"5606","BR","Belo Jardim","1",NULL,NULL,NULL
"5607","BR","Benedito Novo","1",NULL,NULL,NULL
"5608","BR","Benevides","1",NULL,NULL,NULL
"5609","BR","Bento","1",NULL,NULL,NULL
"5610","BR","Berilo","1",NULL,NULL,NULL
"5611","BR","Bernardo","1",NULL,NULL,NULL
"5612","BR","Bertioga","1",NULL,NULL,NULL
"5613","BR","Betania","1",NULL,NULL,NULL
"5614","BR","Betim","1",NULL,NULL,NULL
"5615","BR","Bezerros","1",NULL,NULL,NULL
"5616","BR","Bicas","1",NULL,NULL,NULL
"5617","BR","Biguacu","1",NULL,NULL,NULL
"5618","BR","Birigui","1",NULL,NULL,NULL
"5619","BR","Biritiba Mirim","1",NULL,NULL,NULL
"5620","BR","Biritinga","1",NULL,NULL,NULL
"5621","BR","Bituruna","1",NULL,NULL,NULL
"5622","BR","Blumenau","1",NULL,NULL,NULL
"5623","BR","Boa Esperanca","1",NULL,NULL,NULL
"5624","BR","Boa Esperanca","1",NULL,NULL,NULL
"5625","BR","Boa Ventura","1",NULL,NULL,NULL
"5626","BR","Boa Vista","1",NULL,NULL,NULL
"5627","BR","Boa Vista","1",NULL,NULL,NULL
"5628","BR","Boa Vista","1",NULL,NULL,NULL
"5629","BR","Boa Vista","1",NULL,NULL,NULL
"5630","BR","Boa Vista","1",NULL,NULL,NULL
"5631","BR","Boa Vista","1",NULL,NULL,NULL
"5632","BR","Boa Vista do Burica","1",NULL,NULL,NULL
"5633","BR","Bocaiuva","1",NULL,NULL,NULL
"5634","BR","Bocaiuva do Sul","1",NULL,NULL,NULL
"5635","BR","Boituva","1",NULL,NULL,NULL
"5636","BR","Bom Conselho","1",NULL,NULL,NULL
"5637","BR","Bom Despacho","1",NULL,NULL,NULL
"5638","BR","Bom Jardim","1",NULL,NULL,NULL
"5639","BR","Bom Jardim de Minas","1",NULL,NULL,NULL
"5640","BR","Bom Jesus","1",NULL,NULL,NULL
"5641","BR","Bom Jesus","1",NULL,NULL,NULL
"5642","BR","Bom Jesus","1",NULL,NULL,NULL
"5643","BR","Bom Jesus da Lapa","1",NULL,NULL,NULL
"5644","BR","Bom Jesus do Amparo","1",NULL,NULL,NULL
"5645","BR","Bom Jesus do Itabapoana","1",NULL,NULL,NULL
"5646","BR","Bom Jesus dos Perdoes","1",NULL,NULL,NULL
"5647","BR","Bom Principio","1",NULL,NULL,NULL
"5648","BR","Bom Retiro do Sul","1",NULL,NULL,NULL
"5649","BR","Bombinhas","1",NULL,NULL,NULL
"5650","BR","Bonfim","1",NULL,NULL,NULL
"5651","BR","Bonito","1",NULL,NULL,NULL
"5652","BR","Bonito","1",NULL,NULL,NULL
"5653","BR","Bonito","1",NULL,NULL,NULL
"5654","BR","Bonito","1",NULL,NULL,NULL
"5655","BR","Boqueirao","1",NULL,NULL,NULL
"5656","BR","Boquim","1",NULL,NULL,NULL
"5657","BR","Borda da Mata","1",NULL,NULL,NULL
"5658","BR","Borrazopolis","1",NULL,NULL,NULL
"5659","BR","Botafogo","1",NULL,NULL,NULL
"5660","BR","Botafogo","1",NULL,NULL,NULL
"5661","BR","Botucatu","1",NULL,NULL,NULL
"5662","BR","Botupora","1",NULL,NULL,NULL
"5663","BR","Botuvera","1",NULL,NULL,NULL
"5664","BR","Braco do Norte","1",NULL,NULL,NULL
"5665","BR","Braganca","1",NULL,NULL,NULL
"5666","BR","Braganca Paulista","1",NULL,NULL,NULL
"5667","BR","Branco","1",NULL,NULL,NULL
"5668","BR","Bras","1",NULL,NULL,NULL
"5669","BR","Brasa","1",NULL,NULL,NULL
"5670","BR","Brasil","1",NULL,NULL,NULL
"5671","BR","Brasilandia","1",NULL,NULL,NULL
"5672","BR","Brasopolis","1",NULL,NULL,NULL
"5673","BR","Brejetuba","1",NULL,NULL,NULL
"5674","BR","Brejinho de Nazare","1",NULL,NULL,NULL
"5675","BR","Brejo da Madre de Deus","1",NULL,NULL,NULL
"5676","BR","Brejo Santo","1",NULL,NULL,NULL
"5677","BR","Breves","1",NULL,NULL,NULL
"5678","BR","Brochier","1",NULL,NULL,NULL
"5679","BR","Brodosqui","1",NULL,NULL,NULL
"5680","BR","Brotas","1",NULL,NULL,NULL
"5681","BR","Brumadinho","1",NULL,NULL,NULL
"5682","BR","Brumado","1",NULL,NULL,NULL
"5683","BR","Brusque","1",NULL,NULL,NULL
"5684","BR","Bueno Brandao","1",NULL,NULL,NULL
"5685","BR","Buique","1",NULL,NULL,NULL
"5686","BR","Buritama","1",NULL,NULL,NULL
"5687","BR","Buriti","1",NULL,NULL,NULL
"5688","BR","Buriti","1",NULL,NULL,NULL
"5689","BR","Buritizeiro","1",NULL,NULL,NULL
"5690","BR","Butia","1",NULL,NULL,NULL
"5691","BR","Buzios","1",NULL,NULL,NULL
"5692","BR","Caapora","1",NULL,NULL,NULL
"5693","BR","Caarapo","1",NULL,NULL,NULL
"5694","BR","Cabedelo","1",NULL,NULL,NULL
"5695","BR","Cabo de Santo Agostinho","1",NULL,NULL,NULL
"5696","BR","Cabo Frio","1",NULL,NULL,NULL
"5697","BR","Cabralia","1",NULL,NULL,NULL
"5698","BR","Cabralia Paulista","1",NULL,NULL,NULL
"5699","BR","Cabreuva","1",NULL,NULL,NULL
"5700","BR","Cabrobo","1",NULL,NULL,NULL
"5701","BR","Cacapava","1",NULL,NULL,NULL
"5702","BR","Cacapava do Sul","1",NULL,NULL,NULL
"5703","BR","Cacequi","1",NULL,NULL,NULL
"5704","BR","Caceres","1",NULL,NULL,NULL
"5705","BR","Cachoeira","1",NULL,NULL,NULL
"5706","BR","Cachoeira do Sul","1",NULL,NULL,NULL
"5707","BR","Cachoeira Grande","1",NULL,NULL,NULL
"5708","BR","Cachoeira Paulista","1",NULL,NULL,NULL
"5709","BR","Cachoeiras","1",NULL,NULL,NULL
"5710","BR","Cachoeiras de Macacu","1",NULL,NULL,NULL
"5711","BR","Cachoeirinha","1",NULL,NULL,NULL
"5712","BR","Cachoeiro de Itapemirim","1",NULL,NULL,NULL
"5713","BR","Cacimba de Dentro","1",NULL,NULL,NULL
"5714","BR","Cacique Doble","1",NULL,NULL,NULL
"5715","BR","Cacoal","1",NULL,NULL,NULL
"5716","BR","Caete","1",NULL,NULL,NULL
"5717","BR","Caetite","1",NULL,NULL,NULL
"5718","BR","Cafarnaum","1",NULL,NULL,NULL
"5719","BR","Cafelandia","1",NULL,NULL,NULL
"5720","BR","Caiana","1",NULL,NULL,NULL
"5721","BR","Caiaponia","1",NULL,NULL,NULL
"5722","BR","Caibate","1",NULL,NULL,NULL
"5723","BR","Caico","1",NULL,NULL,NULL
"5724","BR","Caieiras","1",NULL,NULL,NULL
"5725","BR","Caiua","1",NULL,NULL,NULL
"5726","BR","Cajamar","1",NULL,NULL,NULL
"5727","BR","Cajati","1",NULL,NULL,NULL
"5728","BR","Cajazeiras","1",NULL,NULL,NULL
"5729","BR","Cajobi","1",NULL,NULL,NULL
"5730","BR","Cajuru","1",NULL,NULL,NULL
"5731","BR","Calcado","1",NULL,NULL,NULL
"5732","BR","Calcoene","1",NULL,NULL,NULL
"5733","BR","Caldas","1",NULL,NULL,NULL
"5734","BR","Caldas Novas","1",NULL,NULL,NULL
"5735","BR","California","1",NULL,NULL,NULL
"5736","BR","Camacari","1",NULL,NULL,NULL
"5737","BR","Camamu","1",NULL,NULL,NULL
"5738","BR","Camanducaia","1",NULL,NULL,NULL
"5739","BR","Camaqua","1",NULL,NULL,NULL
"5740","BR","Camaragibe","1",NULL,NULL,NULL
"5741","BR","Cambe","1",NULL,NULL,NULL
"5742","BR","Camboriu","1",NULL,NULL,NULL
"5743","BR","Cambui","1",NULL,NULL,NULL
"5744","BR","Cambuquira","1",NULL,NULL,NULL
"5745","BR","Cameta","1",NULL,NULL,NULL
"5746","BR","Campestre","1",NULL,NULL,NULL
"5747","BR","Campina","1",NULL,NULL,NULL
"5748","BR","Campina Grande","1",NULL,NULL,NULL
"5749","BR","Campina Grande do Sul","1",NULL,NULL,NULL
"5750","BR","Campinas","1",NULL,NULL,NULL
"5751","BR","Campinas do Sul","1",NULL,NULL,NULL
"5752","BR","Campinorte","1",NULL,NULL,NULL
"5753","BR","Campo","1",NULL,NULL,NULL
"5754","BR","Campo Alegre","1",NULL,NULL,NULL
"5755","BR","Campo Alegre","1",NULL,NULL,NULL
"5756","BR","Campo Bom","1",NULL,NULL,NULL
"5757","BR","Campo Ere","1",NULL,NULL,NULL
"5758","BR","Campo Formoso","1",NULL,NULL,NULL
"5759","BR","Campo Grande","1",NULL,NULL,NULL
"5760","BR","Campo Grande","1",NULL,NULL,NULL
"5761","BR","Campo Largo","1",NULL,NULL,NULL
"5762","BR","Campo Magro","1",NULL,NULL,NULL
"5763","BR","Campo Maior","1",NULL,NULL,NULL
"5764","BR","Campo Mourao","1",NULL,NULL,NULL
"5765","BR","Campo Novo","1",NULL,NULL,NULL
"5766","BR","Campo Verde","1",NULL,NULL,NULL
"5767","BR","Campos","1",NULL,NULL,NULL
"5768","BR","Campos","1",NULL,NULL,NULL
"5769","BR","Campos do Jordao","1",NULL,NULL,NULL
"5770","BR","Campos dos Goytacazes","1",NULL,NULL,NULL
"5771","BR","Campos Gerais","1",NULL,NULL,NULL
"5772","BR","Campos Novos","1",NULL,NULL,NULL
"5773","BR","Campos Sales","1",NULL,NULL,NULL
"5774","BR","Canarana","1",NULL,NULL,NULL
"5775","BR","Canas","1",NULL,NULL,NULL
"5776","BR","Canavieiras","1",NULL,NULL,NULL
"5777","BR","Candeal","1",NULL,NULL,NULL
"5778","BR","Candeias","1",NULL,NULL,NULL
"5779","BR","Candeias","1",NULL,NULL,NULL
"5780","BR","Candelaria","1",NULL,NULL,NULL
"5781","BR","Candido Mota","1",NULL,NULL,NULL
"5782","BR","Candoi","1",NULL,NULL,NULL
"5783","BR","Canela","1",NULL,NULL,NULL
"5784","BR","Canelinha","1",NULL,NULL,NULL
"5785","BR","Cangucu","1",NULL,NULL,NULL
"5786","BR","Canhotinho","1",NULL,NULL,NULL
"5787","BR","Caninde","1",NULL,NULL,NULL
"5788","BR","Caninde de Sao Francisco","1",NULL,NULL,NULL
